Time (s)	Counter ()	ยว 2 (mm)
2.3606	0.150889	30.016954
2.3608	0.152802	30.018484
2.361	0.151527	30.024603
2.3612	0.152164	30.026133
2.3614	0.147064	30.023073
2.3616	0.147701	30.012365
2.3618	0.148976	30.024603
2.362	0.146426	30.023073
2.3622	0.151527	30.023073
2.3624	0.150889	30.020014
2.3626	0.152802	30.023073
2.3628	0.152802	30.024603
2.363	0.148339	30.024603
2.3632	0.150252	30.027662
2.3634	0.151527	30.024603
2.3636	0.150252	30.023073
2.3638	0.153439	30.021544
2.364	0.150252	30.020014
2.3642	14.971976	30.027662
2.3644	14.982177	30.016954
2.3646	14.983452	30.023073
2.3648	14.980264	30.020014
2.365	14.983452	30.026133
2.3652	14.980264	30.021544
2.3654	14.984089	30.023073
2.3656	14.984727	30.016954
2.3658	14.981539	29.899172
2.366	14.982177	29.553473
2.3662	14.984089	28.624977
2.3664	14.985364	27.785202
2.3666	14.984089	27.162638
2.3668	14.982177	27.161108
2.367	14.983452	26.80929
2.3672	14.984089	26.302977
2.3674	14.982814	26.221907
2.3676	14.984089	26.741985
2.3678	14.984089	26.740456
2.368	14.982814	26.885771
2.3682	14.985364	27.439503
2.3684	14.982177	28.352701
2.3686	14.983452	29.291903
2.3688	14.985364	30.018484
2.369	14.984727	30.023073
2.3692	14.981539	30.016954
2.3694	14.984089	30.021544
2.3696	14.985364	30.024603
2.3698	14.984089	30.020014
2.37	14.981539	30.024603
2.3702	14.986002	30.020014
2.3704	14.984089	30.027662
2.3706	14.980264	30.020014
2.3708	14.983452	30.023073
2.371	14.980264	30.027662
2.3712	14.982177	30.032251
2.3714	14.989827	30.023073
2.3716	14.981539	30.023073
2.3718	14.986002	30.033781
2.372	14.986002	30.026133
2.3722	14.984089	30.015425
2.3724	14.987277	30.023073
2.3726	14.981539	30.026133
2.3728	14.983452	30.020014
2.373	14.986002	30.016954
2.3732	14.980902	30.021544
2.3734	14.983452	30.018484
2.3736	14.984089	30.027662
2.3738	14.981539	30.029192
2.374	14.983452	30.024603
2.3742	14.982814	30.023073
2.3744	14.982814	30.026133
2.3746	14.987277	30.023073
2.3748	14.982177	30.026133
2.375	14.984089	30.020014
2.3752	14.984727	30.023073
2.3754	14.983452	30.021544
2.3756	14.98664	30.020014
2.3758	14.980264	29.819632
2.376	14.984727	29.192476
2.3762	14.987277	28.211973
2.3764	14.984727	27.373728
2.3766	14.98664	26.81082
2.3768	14.980264	26.816938
2.377	14.983452	26.382519
2.3772	14.981539	26.055174
2.3774	14.982177	26.151543
2.3776	14.987277	26.601257
2.3778	14.983452	26.592079
2.378	14.984727	27.024969
2.3782	14.988552	27.500689
2.3784	14.980902	28.496489
2.3786	14.984727	29.498405
2.3788	14.984727	30.010836
2.379	14.981539	30.020014
2.3792	14.987277	30.020014
2.3794	14.978989	30.015425
2.3796	14.981539	30.026133
2.3798	14.985364	30.024603
2.38	14.981539	30.016954
2.3802	14.982814	30.026133
2.3804	14.982814	30.030722
2.3806	14.981539	30.026133
2.3808	14.984727	30.027662
2.381	14.982814	30.023073
2.3812	14.982814	30.030722
2.3814	14.985364	30.026133
2.3816	14.982177	30.018484
2.3818	14.982814	30.027662
2.382	14.984727	30.012365
2.3822	14.981539	30.026133
2.3824	14.980264	30.024603
2.3826	14.980264	30.020014
2.3828	14.984089	30.018484
2.383	14.984089	30.026133
2.3832	14.983452	30.029192
2.3834	14.985364	30.020014
2.3836	14.984089	30.020014
2.3838	14.984089	30.020014
2.384	14.982814	30.021544
2.3842	14.985364	30.021544
2.3844	14.983452	30.023073
2.3846	14.982177	30.026133
2.3848	14.982177	30.024603
2.385	14.987277	30.023073
2.3852	14.981539	30.023073
2.3854	14.98664	30.024603
2.3856	14.984727	30.026133
2.3858	14.980264	30.013895
2.386	14.98664	29.657488
2.3862	14.983452	28.914082
2.3864	14.984089	27.930519
2.3866	14.983452	27.367609
2.3868	14.982177	27.372198
2.387	14.984727	26.960724
2.3872	14.984727	26.812349
2.3874	14.978989	26.804701
2.3876	14.985364	27.087685
2.3878	14.984089	27.089214
2.388	14.983452	27.515985
2.3882	14.984089	27.861685
2.3884	14.982814	28.842188
2.3886	14.983452	29.712555
2.3888	14.982177	30.027662
2.389	14.986002	30.026133
2.3892	14.984089	30.024603
2.3894	14.987277	30.021544
2.3896	14.983452	30.021544
2.3898	14.987277	30.026133
2.39	14.985364	30.020014
2.3902	14.984089	30.020014
2.3904	14.984727	30.026133
2.3906	14.984089	30.030722
2.3908	14.980264	30.030722
2.391	14.985364	30.024603
2.3912	14.983452	30.027662
2.3914	14.984089	30.029192
2.3916	14.981539	30.021544
2.3918	14.984089	30.026133
2.392	14.99429	30.018484
2.3922	14.992377	30.021544
2.3924	14.99684	30.024603
2.3926	14.99174	30.013895
2.3928	14.998116	30.020014
2.393	14.997478	30.026133
2.3932	14.99429	30.023073
2.3934	14.993015	30.023073
2.3936	14.997478	30.026133
2.3938	14.995565	30.021544
2.394	14.993015	30.020014
2.3942	14.995565	30.032251
2.3944	14.994927	30.027662
2.3946	14.99429	30.021544
2.3948	14.995565	30.026133
2.395	14.99429	30.021544
2.3952	14.993652	30.024603
2.3954	14.997478	30.030722
2.3956	14.994927	30.021544
2.3958	14.995565	29.981773
2.396	14.992377	29.750797
2.3962	14.99684	29.076223
2.3964	14.994927	28.280807
2.3966	14.99684	27.785202
2.3968	14.993015	27.791321
2.397	14.99429	27.450211
2.3972	14.993652	27.092274
2.3974	14.993652	27.231472
2.3976	14.994927	27.445621
2.3978	14.994927	27.441032
2.398	14.992377	27.935108
2.3982	14.997478	28.629566
2.3984	14.993652	29.496876
2.3986	14.993015	30.018484
2.3988	14.993652	30.027662
2.399	14.996202	30.026133
2.3992	14.997478	30.021544
2.3994	14.997478	30.024603
2.3996	14.99684	30.023073
2.3998	14.998116	30.032251
2.4	14.994927	30.018484
2.4002	14.99429	30.026133
2.4004	14.995565	30.027662
2.4006	14.99684	30.021544
2.4008	14.997478	30.021544
2.401	14.997478	30.024603
2.4012	14.993015	30.018484
2.4014	14.996202	30.023073
2.4016	14.999391	30.027662
2.4018	14.995565	30.027662
2.402	14.996202	30.029192
2.4022	14.996202	30.023073
2.4024	14.993015	30.030722
2.4026	14.997478	30.021544
2.4028	14.995565	30.026133
2.403	14.994927	30.020014
2.4032	14.993015	30.026133
2.4034	14.995565	30.030722
2.4036	14.99174	30.027662
2.4038	14.996202	30.026133
2.404	14.99684	30.021544
2.4042	14.99429	30.027662
2.4044	14.99684	30.021544
2.4046	14.99429	30.020014
2.4048	14.99429	30.024603
2.405	14.998116	30.021544
2.4052	14.994927	30.016954
2.4054	14.99429	30.023073
2.4056	14.997478	30.023073
2.4058	14.99429	30.026133
2.406	14.997478	29.805864
2.4062	14.996202	29.13282
2.4064	14.997478	28.276218
2.4066	14.99429	27.782143
2.4068	14.993652	27.788261
2.407	14.991102	27.437973
2.4072	14.99429	27.017321
2.4074	14.997478	27.080036
2.4076	14.996202	27.515985
2.4078	14.996202	27.511396
2.408	14.993652	27.935108
2.4082	14.993652	28.565321
2.4084	14.996202	29.195536
2.4086	14.993652	30.026133
2.4088	14.998116	30.024603
2.409	14.99429	30.027662
2.4092	14.99429	30.032251
2.4094	14.99684	30.026133
2.4096	14.995565	30.013895
2.4098	14.995565	30.024603
2.41	14.998753	30.020014
2.4102	14.99429	30.018484
2.4104	14.995565	30.027662
2.4106	14.998753	30.023073
2.4108	14.995565	30.021544
2.411	14.993015	30.035311
2.4112	14.996202	30.027662
2.4114	14.993015	30.027662
2.4116	14.994927	30.021544
2.4118	14.996202	30.015425
2.412	14.99429	30.026133
2.4122	14.996202	30.020014
2.4124	14.998753	30.020014
2.4126	14.99684	30.021544
2.4128	14.993652	30.021544
2.413	14.99684	30.018484
2.4132	14.995565	30.023073
2.4134	14.994927	30.020014
2.4136	14.99684	30.024603
2.4138	14.993652	30.026133
2.414	14.993652	30.027662
2.4142	14.996202	30.023073
2.4144	14.99174	30.030722
2.4146	14.99684	30.021544
2.4148	15.000028	30.023073
2.415	14.994927	30.023073
2.4152	14.994927	30.018484
2.4154	14.997478	30.016954
2.4156	14.991102	30.026133
2.4158	14.994927	30.023073
2.416	14.994927	29.603951
2.4162	14.993652	28.709108
2.4164	14.99429	28.065128
2.4166	14.997478	27.722486
2.4168	14.996202	27.71484
2.417	14.995565	27.300306
2.4172	14.99429	27.02038
2.4174	14.99429	27.02038
2.4176	14.99684	27.367609
2.4178	14.993015	27.366079
2.418	14.99429	27.928989
2.4182	14.99684	28.565321
2.4184	14.992377	29.241425
2.4186	14.995565	30.023073
2.4188	14.99684	30.024603
2.419	14.994927	30.027662
2.4192	14.995565	30.026133
2.4194	14.996202	30.023073
2.4196	14.992377	30.029192
2.4198	14.993652	30.024603
2.42	14.996202	30.030722
2.4202	14.998116	30.020014
2.4204	14.993652	30.026133
2.4206	14.994927	30.024603
2.4208	14.996202	30.027662
2.421	14.996202	30.010836
2.4212	14.996202	30.026133
2.4214	14.993652	30.021544
2.4216	14.996202	30.024603
2.4218	14.998116	30.024603
2.422	14.993652	30.020014
2.4222	14.995565	30.033781
2.4224	14.996202	30.023073
2.4226	14.99429	30.020014
2.4228	14.994927	30.029192
2.423	14.995565	30.023073
2.4232	14.997478	30.026133
2.4234	14.99684	30.027662
2.4236	14.997478	30.024603
2.4238	14.99174	30.026133
2.424	14.994927	30.021544
2.4242	14.996202	30.021544
2.4244	14.993652	30.016954
2.4246	14.995565	30.033781
2.4248	14.994927	30.024603
2.425	14.993015	30.026133
2.4252	14.996202	30.021544
2.4254	14.995565	30.027662
2.4256	14.995565	30.023073
2.4258	14.99174	30.024603
2.426	14.996202	29.232246
2.4262	14.99684	28.211973
2.4264	14.992377	27.656713
2.4266	14.993652	27.164167
2.4268	14.99429	27.158049
2.427	14.995565	26.732807
2.4272	14.997478	26.384048
2.4274	14.99684	26.460531
2.4276	14.997478	26.953075
2.4278	14.996202	26.950016
2.428	14.99684	27.367609
2.4282	14.99429	27.933578
2.4284	14.99684	28.915611
2.4286	14.993652	29.706436
2.4288	14.993652	30.010836
2.429	14.995565	30.027662
2.4292	14.992377	30.016954
2.4294	14.998116	30.026133
2.4296	14.99429	30.026133
2.4298	14.992377	30.023073
2.43	14.996202	30.021544
2.4302	14.994927	30.027662
2.4304	14.995565	30.021544
2.4306	14.993015	30.021544
2.4308	14.99684	30.029192
2.431	14.994927	30.030722
2.4312	14.99429	30.026133
2.4314	14.993652	30.018484
2.4316	14.993652	30.024603
2.4318	14.99429	30.021544
2.432	14.996202	30.024603
2.4322	14.994927	30.026133
2.4324	14.997478	30.024603
2.4326	14.993015	30.020014
2.4328	14.994927	30.020014
2.433	14.996202	30.030722
2.4332	14.995565	30.018484
2.4334	14.99429	30.016954
2.4336	14.99429	30.029192
2.4338	14.994927	30.024603
2.434	14.996202	30.029192
2.4342	14.994927	30.030722
2.4344	14.997478	30.021544
2.4346	14.994927	30.023073
2.4348	14.995565	30.024603
2.435	14.993015	30.029192
2.4352	14.999391	30.018484
2.4354	14.994927	30.024603
2.4356	14.993015	29.923647
2.4358	14.99429	29.912939
2.436	14.995565	29.080812
2.4362	14.995565	28.213503
2.4364	14.997478	27.367609
2.4366	14.99429	26.8873
2.4368	14.99174	26.879654
2.437	14.995565	26.527834
2.4372	14.997478	26.224964
2.4374	14.993652	26.302977
2.4376	14.99174	26.803171
2.4378	14.996202	26.80929
2.438	14.994927	27.156519
2.4382	15.000028	27.789791
2.4384	14.993652	28.770294
2.4386	14.998116	29.701847
2.4388	14.992377	30.020014
2.439	14.993015	30.024603
2.4392	14.995565	30.027662
2.4394	14.99429	30.024603
2.4396	14.99429	30.023073
2.4398	14.999391	30.026133
2.44	14.99429	30.024603
2.4402	14.99429	30.018484
2.4404	14.99429	30.018484
2.4406	14.99684	30.030722
2.4408	14.996202	30.020014
2.441	14.999391	30.018484
2.4412	14.993652	30.013895
2.4414	14.996202	30.018484
2.4416	14.994927	30.018484
2.4418	14.99429	30.021544
2.442	14.994927	30.026133
2.4422	14.997478	30.029192
2.4424	14.995565	30.032251
2.4426	14.99684	30.024603
2.4428	14.994927	30.023073
2.443	14.993652	30.024603
2.4432	14.995565	30.021544
2.4434	14.998753	30.029192
2.4436	14.993015	30.026133
2.4438	14.99429	30.013895
2.444	14.993652	30.018484
2.4442	14.996202	30.023073
2.4444	14.996202	30.026133
2.4446	14.993652	30.021544
2.4448	14.995565	30.023073
2.445	14.999391	30.021544
2.4452	14.995565	30.026133
2.4454	14.997478	30.026133
2.4456	14.99684	30.024603
2.4458	14.995565	30.020014
2.446	14.99684	29.194006
2.4462	14.99429	28.141609
2.4464	14.993652	27.369139
2.4466	14.997478	26.945427
2.4468	14.993652	26.950016
2.447	14.999391	26.529364
2.4472	14.993652	26.137775
2.4474	14.99429	26.220377
2.4476	14.997478	26.595139
2.4478	14.995565	26.599728
2.448	14.99174	27.029558
2.4482	14.99684	27.66436
2.4484	14.993015	28.562262
2.4486	14.99429	29.444868
2.4488	14.994927	30.015425
2.449	14.995565	30.027662
2.4492	14.998116	30.030722
2.4494	14.995565	30.016954
2.4496	14.994927	30.016954
2.4498	14.997478	30.021544
2.45	14.993015	30.029192
2.4502	15.000028	30.021544
2.4504	14.994927	30.026133
2.4506	14.993015	30.024603
2.4508	14.995565	30.024603
2.451	14.99429	30.018484
2.4512	14.994927	30.020014
2.4514	14.995565	30.023073
2.4516	14.994927	30.021544
2.4518	14.998116	30.021544
2.452	14.996202	30.024603
2.4522	14.997478	30.024603
2.4524	14.993652	30.021544
2.4526	14.998116	30.020014
2.4528	14.993652	30.016954
2.453	14.998116	30.020014
2.4532	14.993652	30.029192
2.4534	14.994927	30.027662
2.4536	14.99429	30.018484
2.4538	14.996202	30.018484
2.454	14.995565	30.026133
2.4542	14.993652	30.021544
2.4544	14.993652	30.021544
2.4546	14.994927	30.023073
2.4548	14.995565	30.024603
2.455	14.998116	30.021544
2.4552	14.995565	30.027662
2.4554	14.996202	30.032251
2.4556	14.996202	30.018484
2.4558	14.99429	30.016954
2.456	14.99429	29.290373
2.4562	14.998753	28.354231
2.4564	14.993652	27.512926
2.4566	14.997478	27.089214
2.4568	14.995565	27.080036
2.457	14.99429	26.595139
2.4572	14.99429	26.226494
2.4574	14.997478	26.460531
2.4576	14.99174	26.815409
2.4578	14.996202	26.80929
2.458	14.995565	27.228413
2.4582	14.998753	27.724016
2.4584	14.99429	28.779472
2.4586	14.993652	29.649839
2.4588	14.994927	30.013895
2.459	14.992377	30.023073
2.4592	14.996202	30.015425
2.4594	14.99429	30.021544
2.4596	14.99429	30.026133
2.4598	14.99429	30.027662
2.46	14.996202	30.024603
2.4602	14.99684	30.020014
2.4604	14.996202	30.023073
2.4606	14.993652	30.024603
2.4608	14.993652	30.018484
2.461	14.995565	30.021544
2.4612	14.99174	30.020014
2.4614	14.996202	30.018484
2.4616	14.992377	30.024603
2.4618	14.99684	30.024603
2.462	14.99429	30.023073
2.4622	14.995565	30.026133
2.4624	14.994927	30.020014
2.4626	14.994927	30.023073
2.4628	14.99684	30.024603
2.463	14.99684	30.026133
2.4632	14.997478	30.024603
2.4634	14.99429	30.018484
2.4636	14.998753	30.020014
2.4638	14.995565	30.024603
2.464	14.996202	30.023073
2.4642	14.998753	30.027662
2.4644	14.995565	30.029192
2.4646	14.99684	30.027662
2.4648	14.993652	30.033781
2.465	14.993652	30.029192
2.4652	14.997478	30.023073
2.4654	14.996202	30.029192
2.4656	14.994927	30.023073
2.4658	14.99684	30.023073
2.466	14.994927	29.298021
2.4662	14.99684	28.352701
2.4664	14.991102	27.503748
2.4666	14.994927	26.948486
2.4668	14.998116	26.94084
2.467	14.996202	26.532423
2.4672	14.99429	26.299917
2.4674	14.993652	26.384048
2.4676	14.99684	26.81082
2.4678	14.993652	26.816938
2.468	14.99684	27.159578
2.4682	14.997478	27.79285
2.4684	14.99684	28.774883
2.4686	14.99429	29.701847
2.4688	14.99429	30.016954
2.469	14.995565	30.026133
2.4692	14.994927	30.018484
2.4694	14.99429	30.020014
2.4696	15.000666	30.021544
2.4698	14.99429	30.023073
2.47	14.99429	30.020014
2.4702	14.998116	30.026133
2.4704	14.991102	30.026133
2.4706	14.996202	30.020014
2.4708	14.998753	30.021544
2.471	14.99429	30.021544
2.4712	14.99429	30.015425
2.4714	14.99429	30.026133
2.4716	14.996202	30.021544
2.4718	14.99429	30.016954
2.472	14.99684	30.026133
2.4722	14.991102	30.023073
2.4724	14.996202	30.023073
2.4726	14.993652	30.023073
2.4728	14.994927	30.026133
2.473	14.996202	30.024603
2.4732	14.995565	30.021544
2.4734	14.996202	30.020014
2.4736	14.995565	30.032251
2.4738	14.99429	30.027662
2.474	14.999391	30.020014
2.4742	14.993652	30.029192
2.4744	14.998116	30.026133
2.4746	14.99429	30.015425
2.4748	14.997478	30.023073
2.475	14.99429	30.029192
2.4752	14.997478	30.020014
2.4754	14.993652	30.024603
2.4756	14.998753	29.922117
2.4758	14.993015	29.915998
2.476	14.993652	29.085402
2.4762	14.992377	28.068188
2.4764	14.997478	27.307953
2.4766	14.993015	26.8873
2.4768	14.997478	26.881184
2.477	14.994927	26.452883
2.4772	15.000028	26.393227
2.4774	14.995565	26.457472
2.4776	14.99429	26.948486
2.4778	14.991102	26.956135
2.478	14.99684	27.366079
2.4782	14.995565	28.071247
2.4784	14.998116	29.085402
2.4786	14.993652	29.758446
2.4788	14.994927	30.013895
2.479	14.995565	30.024603
2.4792	14.99429	30.024603
2.4794	14.996202	30.030722
2.4796	14.99684	30.024603
2.4798	14.993652	30.027662
2.48	14.995565	30.020014
2.4802	14.993652	30.020014
2.4804	14.997478	30.021544
2.4806	14.994927	30.023073
2.4808	14.996202	30.029192
2.481	14.992377	30.016954
2.4812	14.995565	30.027662
2.4814	14.995565	30.023073
2.4816	14.99684	30.020014
2.4818	14.99429	30.029192
2.482	14.994927	30.024603
2.4822	14.996202	30.023073
2.4824	14.993652	30.026133
2.4826	14.996202	30.026133
2.4828	14.994927	30.023073
2.483	14.993015	30.024603
2.4832	14.999391	30.023073
2.4834	14.993015	30.023073
2.4836	14.998753	30.013895
2.4838	14.997478	30.024603
2.484	14.995565	30.023073
2.4842	14.995565	30.021544
2.4844	15.000028	30.024603
2.4846	14.99429	30.027662
2.4848	14.995565	30.027662
2.485	14.994927	30.032251
2.4852	14.996202	30.029192
2.4854	14.996202	30.026133
2.4856	14.994927	29.707966
2.4858	14.99684	29.69879
2.486	14.99429	28.849836
2.4862	14.994927	27.849447
2.4864	14.995565	27.158049
2.4866	14.997478	26.813879
2.4868	14.994927	26.823055
2.487	14.997478	26.462061
2.4872	14.997478	26.304506
2.4874	14.995565	26.530893
2.4876	14.996202	26.80929
2.4878	14.999391	26.816938
2.488	14.994927	27.442562
2.4882	14.998753	28.279278
2.4884	14.99429	29.232246
2.4886	14.997478	30.016954
2.4888	14.99174	30.023073
2.489	14.996202	30.030722
2.4892	14.998116	30.021544
2.4894	14.993015	30.029192
2.4896	14.99429	30.026133
2.4898	14.998116	30.018484
2.49	14.995565	30.033781
2.4902	14.994927	30.021544
2.4904	14.993652	30.018484
2.4906	14.995565	30.024603
2.4908	14.996202	30.027662
2.491	14.993015	30.024603
2.4912	14.994927	30.026133
2.4914	14.994927	30.030722
2.4916	14.992377	30.027662
2.4918	14.996202	30.020014
2.492	14.99429	30.016954
2.4922	14.994927	30.016954
2.4924	14.997478	30.018484
2.4926	14.994927	30.024603
2.4928	14.995565	30.021544
2.493	14.997478	30.029192
2.4932	14.99429	30.027662
2.4934	14.996202	30.029192
2.4936	14.995565	30.029192
2.4938	14.99429	30.020014
2.494	14.994927	30.026133
2.4942	14.99684	30.023073
2.4944	14.993652	30.020014
2.4946	14.993652	30.018484
2.4948	14.993652	30.021544
2.495	14.997478	30.021544
2.4952	14.993015	30.030722
2.4954	14.997478	30.024603
2.4956	14.993652	29.610069
2.4958	14.999391	29.613129
2.496	14.99429	28.771824
2.4962	14.99684	27.722486
2.4964	14.99174	27.090744
2.4966	14.995565	26.815409
2.4968	14.994927	26.803171
2.497	14.998753	26.385578
2.4972	14.991102	26.142365
2.4974	14.996202	26.385578
2.4976	14.992377	26.878124
2.4978	14.997478	26.879654
2.498	14.99429	27.515985
2.4982	14.998753	28.215033
2.4984	14.993652	29.197065
2.4986	14.994927	29.971066
2.4988	14.997478	30.021544
2.499	14.993015	30.027662
2.4992	14.99174	30.020014
2.4994	14.997478	30.026133
2.4996	14.993015	30.027662
2.4998	14.99684	30.023073
2.5	14.99429	30.020014
2.5002	14.99429	30.018484
2.5004	14.99174	30.026133
2.5006	14.998116	30.024603
2.5008	14.996202	30.021544
2.501	14.995565	30.026133
2.5012	14.99429	30.023073
2.5014	14.995565	30.018484
2.5016	14.99429	30.030722
2.5018	14.993652	30.023073
2.502	14.994927	30.026133
2.5022	14.997478	30.030722
2.5024	14.993652	30.029192
2.5026	14.994927	30.016954
2.5028	14.99684	30.023073
2.503	14.997478	30.027662
2.5032	14.99429	30.018484
2.5034	14.99684	30.023073
2.5036	14.993015	30.023073
2.5038	14.997478	30.016954
2.504	14.993652	30.020014
2.5042	14.993652	30.026133
2.5044	14.993652	30.024603
2.5046	14.992377	30.026133
2.5048	14.995565	30.027662
2.505	14.995565	30.026133
2.5052	14.993015	30.016954
2.5054	14.995565	30.021544
2.5056	14.993652	29.711025
2.5058	14.997478	29.69726
2.506	14.993652	28.640274
2.5062	14.998116	27.653654
2.5064	14.997478	27.086155
2.5066	14.997478	26.460531
2.5068	14.99684	26.462061
2.507	14.993652	26.214258
2.5072	14.994927	25.891502
2.5074	14.99429	26.058233
2.5076	14.993652	26.663973
2.5078	14.994927	26.674681
2.508	14.992377	27.161108
2.5082	14.99684	28.000883
2.5084	14.992377	28.912552
2.5086	14.995565	29.86552
2.5088	14.99429	30.013895
2.509	14.99684	30.023073
2.5092	14.999391	30.013895
2.5094	14.993652	30.018484
2.5096	14.995565	30.018484
2.5098	14.993015	30.029192
2.51	14.994927	30.027662
2.5102	14.996202	30.030722
2.5104	14.996202	30.016954
2.5106	14.993015	30.030722
2.5108	14.99429	30.024603
2.511	14.998753	30.018484
