Time (s)	Counter ()	?? 2 (mm)
8.8298	14.996202	22.699133
8.83	14.99429	22.705252
8.8302	14.995565	22.604296
8.8304	14.998116	22.668541
8.8306	14.99429	22.824564
8.8308	14.993652	23.081545
8.831	14.99684	23.093782
8.8312	14.994927	23.378296
8.8314	14.994927	23.858604
8.8316	14.99429	24.338913
8.8318	14.999391	25.759953
8.832	14.99429	25.776779
8.8322	14.994927	27.303364
8.8324	14.993015	28.580618
8.8326	14.99684	29.801275
8.8328	14.99429	30.062843
8.833	14.993652	30.067432
8.8332	14.993652	30.062843
8.8334	14.99684	30.062843
8.8336	14.993652	30.065903
8.8338	14.994927	30.068962
8.834	14.99684	30.073551
8.8342	14.995565	30.068962
8.8344	14.993652	30.067432
8.8346	14.996202	30.064373
8.8348	14.99174	30.067432
8.835	14.998116	30.076611
8.8352	14.993652	30.072021
8.8354	14.997478	30.064373
8.8356	14.993015	30.072021
8.8358	14.995565	30.058256
8.836	14.993652	30.065903
8.8362	14.99429	30.065903
8.8364	14.99684	30.072021
8.8366	14.99684	30.067432
8.8368	14.993652	30.070492
8.837	14.997478	30.068962
8.8372	14.995565	30.072021
8.8374	14.99174	30.067432
8.8376	14.992377	29.86705
8.8378	14.997478	28.745819
8.838	14.993652	28.728994
8.8382	14.996202	27.295717
8.8384	14.99429	25.686529
8.8386	14.994927	24.274668
8.8388	14.993015	23.866253
8.839	14.993652	23.855545
8.8392	14.99429	23.340055
8.8394	14.997478	23.050951
8.8396	14.99684	22.798561
8.8398	14.992377	22.67466
8.84	14.997478	22.6716
8.8402	14.994927	22.604296
8.8404	14.993652	22.610415
8.8406	14.998116	22.867393
8.8408	14.999391	23.047892
8.841	14.993015	23.05401
8.8412	14.994927	23.349232
8.8414	14.99684	23.892256
8.8416	14.994927	24.426102
8.8418	14.993652	25.824198
8.842	14.997478	25.857851
8.8422	14.993652	27.294188
8.8424	14.99429	28.802416
8.8426	14.993652	29.850224
8.8428	14.993015	30.072021
8.843	14.992377	30.070492
8.8432	14.998116	30.070492
8.8434	14.99429	30.070492
8.8436	14.995565	30.067432
8.8438	14.99684	30.065903
8.844	14.997478	30.070492
8.8442	14.99684	30.058256
8.8444	14.998116	30.064373
8.8446	14.993652	30.065903
8.8448	14.995565	30.068962
8.845	14.992377	30.072021
8.8452	14.996202	30.072021
8.8454	14.995565	30.072021
8.8456	14.99429	30.062843
8.8458	14.993015	30.064373
8.846	14.997478	30.073551
8.8462	14.994927	30.070492
8.8464	14.991102	30.070492
8.8466	14.997478	30.068962
8.8468	14.99429	30.073551
8.847	14.995565	30.058256
8.8472	14.998116	30.059784
8.8474	14.993652	30.073551
8.8476	14.994927	30.068962
8.8478	14.99429	29.119053
8.848	14.994927	29.115993
8.8482	14.99429	27.79744
8.8484	14.993015	26.446764
8.8486	14.997478	25.102205
8.8488	14.994927	24.136999
8.849	14.993015	24.123234
8.8492	14.996202	23.567972
8.8494	14.995565	23.312521
8.8496	14.993015	23.093782
8.8498	14.996202	22.902576
8.85	14.994927	22.901047
8.8502	14.995565	22.823034
8.8504	14.996202	22.928579
8.8506	14.997478	23.086134
8.8508	14.99429	23.27887
8.851	14.994927	23.288046
8.8512	14.99684	23.57868
8.8514	14.996202	24.028395
8.8516	14.99174	24.846754
8.8518	14.99684	26.252499
8.852	14.99684	26.269325
8.8522	14.993015	27.437973
8.8524	14.992377	29.0028
8.8526	14.993652	30.073551
8.8528	14.994927	30.065903
8.853	14.996202	30.064373
8.8532	14.994927	30.065903
8.8534	14.994927	30.068962
8.8536	14.994927	30.067432
8.8538	14.994927	30.067432
8.854	14.99684	30.073551
8.8542	14.992377	30.068962
8.8544	14.995565	30.072021
8.8546	14.994927	30.070492
8.8548	14.995565	30.075081
8.855	14.99429	30.075081
8.8552	14.994927	30.070492
8.8554	14.993015	30.072021
8.8556	14.993652	30.068962
8.8558	14.992377	30.068962
8.856	14.995565	30.068962
8.8562	14.993015	30.059784
8.8564	14.996202	30.065903
8.8566	14.993015	30.062843
8.8568	14.997478	30.075081
8.857	14.995565	30.072021
8.8572	14.99429	30.068962
8.8574	14.99429	30.065903
8.8576	14.997478	30.070492
8.8578	14.995565	29.334734
8.858	14.995565	29.324026
8.8582	14.992377	28.008532
8.8584	14.993015	26.579844
8.8586	14.994927	25.348478
8.8588	14.994927	24.242546
8.859	14.999391	24.218071
8.8592	14.995565	23.65975
8.8594	14.99684	23.375237
8.8596	14.994927	23.156498
8.8598	14.993652	23.003532
8.86	14.996202	22.998943
8.8602	14.992377	22.830683
8.8604	14.99429	22.836802
8.8606	14.993015	23.086134
8.8608	14.994927	23.27887
8.861	14.991102	23.27734
8.8612	14.997478	23.546556
8.8614	14.994927	23.977917
8.8616	14.99429	24.762625
8.8618	14.993652	26.168367
8.862	14.994927	26.191313
8.8622	14.994927	27.300306
8.8624	14.997478	28.808535
8.8626	14.997478	29.961887
8.8628	14.99684	30.072021
8.863	14.993015	30.07967
8.8632	14.994927	30.067432
8.8634	14.998116	30.070492
8.8636	14.993652	30.065903
8.8638	14.99684	30.068962
8.864	14.99429	30.076611
8.8642	14.99684	30.075081
8.8644	14.997478	30.059784
8.8646	14.993015	30.059784
8.8648	14.994927	30.067432
8.865	14.994927	30.07814
8.8652	14.99429	30.067432
8.8654	14.99429	30.070492
8.8656	14.995565	30.076611
8.8658	14.995565	30.068962
8.866	14.99174	30.067432
8.8662	15.000028	30.065903
8.8664	14.995565	30.062843
8.8666	14.99684	30.061314
8.8668	14.99684	30.072021
8.867	14.993015	30.064373
8.8672	14.996202	30.067432
8.8674	14.99684	30.072021
8.8676	14.994927	30.067432
8.8678	14.99684	29.493816
8.868	14.993652	29.480049
8.8682	14.992377	28.303753
8.8684	14.99429	26.942368
8.8686	14.994927	25.779839
8.8688	14.992377	24.458225
8.869	14.99429	24.418455
8.8692	14.998116	23.855545
8.8694	14.99429	23.506786
8.8696	14.994927	23.310991
8.8698	14.99429	23.222273
8.87	14.99429	23.216154
8.8702	14.994927	23.028008
8.8704	14.994927	23.089193
8.8706	14.993015	23.286516
8.8708	14.99684	23.437952
8.871	14.994927	23.45019
8.8712	14.99429	23.763767
8.8714	14.99684	24.140059
8.8716	14.99684	25.193985
8.8718	14.996202	26.494183
8.872	14.996202	26.50948
8.8722	14.998116	27.653654
8.8724	14.998753	29.168001
8.8726	14.990465	30.065903
8.8728	14.997478	30.068962
8.873	14.99684	30.064373
8.8732	14.996202	30.065903
8.8734	14.994927	30.070492
8.8736	14.993015	30.070492
8.8738	14.995565	30.065903
8.874	14.995565	30.064373
8.8742	14.99429	30.062843
8.8744	14.995565	30.07814
8.8746	14.99429	30.070492
8.8748	14.996202	30.068962
8.875	14.99429	30.067432
8.8752	14.992377	30.072021
8.8754	14.994927	30.068962
8.8756	14.992377	30.062843
8.8758	14.99684	30.058256
8.876	14.995565	30.068962
8.8762	14.99684	30.072021
8.8764	14.994927	30.067432
8.8766	14.998753	30.070492
8.8768	14.992377	30.070492
8.877	14.993652	30.072021
8.8772	14.995565	30.068962
8.8774	14.997478	30.070492
8.8776	14.993015	30.067432
8.8778	14.994927	29.288843
8.878	14.993652	29.276608
8.8782	15.000028	27.855566
8.8784	14.994927	26.651735
8.8786	14.99684	25.434139
8.8788	14.995565	24.283846
8.879	14.992377	24.236427
8.8792	14.992377	23.83107
8.8794	14.997478	23.575621
8.8796	14.99429	23.31558
8.8798	14.995565	23.191679
8.88	14.993015	23.182501
8.8802	14.994927	23.089193
8.8804	14.99429	23.217684
8.8806	14.998116	23.441011
8.8808	14.992377	23.598564
8.881	14.995565	23.600094
8.8812	15.000028	23.924379
8.8814	14.994927	24.592834
8.8816	14.999391	25.848673
8.8818	14.993015	27.049444
8.882	14.996202	27.076977
8.8822	14.996202	28.300694
8.8824	14.995565	29.594772
8.8826	14.994927	30.073551
8.8828	14.995565	30.070492
8.883	14.993015	30.068962
8.8832	14.994927	30.070492
8.8834	14.994927	30.065903
8.8836	14.99429	30.067432
8.8838	14.994927	30.064373
8.884	14.99429	30.062843
8.8842	14.995565	30.068962
8.8844	14.995565	30.068962
8.8846	14.996202	30.061314
8.8848	14.997478	30.061314
8.885	14.996202	30.067432
8.8852	14.996202	30.068962
8.8854	14.994927	30.073551
8.8856	14.99429	30.068962
8.8858	14.993652	30.068962
8.886	14.998116	30.076611
8.8862	14.996202	30.070492
8.8864	14.996202	30.067432
8.8866	14.995565	30.072021
8.8868	14.995565	30.065903
8.887	14.996202	30.067432
8.8872	14.997478	30.067432
8.8874	14.994927	30.062843
8.8876	14.99684	30.067432
8.8878	14.99174	29.920588
8.888	14.99429	29.90988
8.8882	14.996202	28.730524
8.8884	14.994927	27.447151
8.8886	14.993652	26.514069
8.8888	14.993015	25.313297
8.889	14.995565	25.267406
8.8892	14.997478	24.242546
8.8894	14.996202	23.91979
8.8896	14.99684	23.696463
8.8898	14.993652	23.567972
8.89	14.995565	23.574091
8.8902	14.99429	23.407358
8.8904	14.997478	23.574091
8.8906	14.996202	23.705639
8.8908	14.99429	23.88155
8.891	14.99684	23.892256
8.8912	14.992377	24.247133
8.8914	14.996202	25.091497
8.8916	14.993652	26.368752
8.8918	14.994927	27.558815
8.892	14.993015	27.58176
8.8922	14.998753	28.66169
8.8924	14.993015	29.807394
8.8926	14.998116	30.061314
8.8928	14.995565	30.065903
8.893	14.99684	30.065903
8.8932	14.993015	30.067432
8.8934	14.99429	30.070492
8.8936	14.992377	30.067432
8.8938	15.000028	30.067432
8.894	14.99174	30.065903
8.8942	14.995565	30.073551
8.8944	14.99429	30.070492
8.8946	14.995565	30.067432
8.8948	14.99684	30.072021
8.895	14.997478	30.070492
8.8952	14.995565	30.076611
8.8954	14.997478	30.065903
8.8956	14.999391	30.068962
8.8958	14.998116	30.062843
8.896	14.99429	30.072021
8.8962	14.99429	30.058256
8.8964	14.994927	30.064373
8.8966	14.995565	30.076611
8.8968	14.996202	30.065903
8.897	14.997478	30.070492
8.8972	14.99684	30.075081
8.8974	14.997478	30.067432
8.8976	14.997478	30.065903
8.8978	14.995565	30.064373
8.898	14.99429	30.064373
8.8982	14.994927	29.067045
8.8984	14.99684	28.007002
8.8986	14.99684	26.94084
8.8988	14.99429	25.897621
8.899	14.99174	25.863968
8.8992	14.994927	24.848284
8.8994	14.991102	24.179831
8.8996	14.99429	24.028395
8.8998	14.996202	23.866253
8.9	14.996202	23.861664
8.9002	14.998116	23.759178
8.9004	14.998116	23.855545
8.9006	14.99429	23.993214
8.9008	14.994927	24.196655
8.901	14.99429	24.210423
8.9012	14.993015	24.756506
8.9014	14.997478	25.94504
8.9016	14.993652	27.084625
8.9018	14.99174	27.988646
8.902	14.996202	28.010061
8.9022	14.994927	29.168001
8.9024	14.99684	30.067432
8.9026	14.99684	30.076611
8.9028	14.99684	30.076611
8.903	14.99174	30.068962
8.9032	14.99684	30.070492
8.9034	14.994927	30.070492
8.9036	14.995565	30.068962
8.9038	14.995565	30.056726
8.904	14.996202	30.070492
8.9042	14.995565	30.070492
8.9044	14.999391	30.068962
8.9046	14.994927	30.072021
8.9048	14.99429	30.067432
8.905	14.994927	30.076611
8.9052	14.99429	30.070492
8.9054	14.996202	30.072021
8.9056	14.996202	30.068962
8.9058	14.99684	30.067432
8.906	14.993015	30.076611
8.9062	14.993015	30.067432
8.9064	14.997478	30.062843
8.9066	14.994927	30.064373
8.9068	14.994927	30.067432
8.907	14.995565	30.065903
8.9072	14.993652	30.067432
8.9074	14.993652	30.072021
8.9076	14.995565	30.072021
8.9078	14.996202	30.061314
8.908	14.996202	30.073551
8.9082	14.998116	29.755386
8.9084	14.993652	28.730524
8.9086	14.99684	27.869333
8.9088	14.992377	26.956135
8.909	14.996202	26.94084
8.9092	14.996202	25.854792
8.9094	14.993652	25.186337
8.9096	14.993652	24.672375
8.9098	14.996202	24.259371
8.91	14.993015	24.247133
8.9102	14.996202	24.178301
8.9104	14.993015	24.211952
8.9106	14.994927	24.768744
8.9108	14.995565	25.010427
8.911	14.998116	25.021135
8.9112	14.99429	25.94504
8.9114	14.999391	26.804701
8.9116	14.993015	27.79285
8.9118	14.992377	28.706049
8.912	14.993652	28.721346
8.9122	14.99684	29.643721
8.9124	14.996202	30.070492
8.9126	14.998116	30.070492
8.9128	14.996202	30.062843
8.913	14.995565	30.075081
8.9132	15.000666	30.068962
8.9134	14.99684	30.070492
8.9136	14.995565	30.065903
8.9138	14.994927	30.072021
8.914	14.998753	30.073551
8.9142	14.994927	30.070492
8.9144	14.995565	30.064373
8.9146	14.992377	30.068962
8.9148	14.99684	30.064373
8.915	14.995565	30.068962
8.9152	14.998753	30.062843
8.9154	14.993652	30.067432
8.9156	14.993652	30.065903
8.9158	14.992377	30.073551
8.916	14.992377	30.068962
8.9162	14.993015	30.073551
8.9164	14.99684	30.068962
8.9166	14.995565	30.068962
8.9168	14.997478	30.07814
8.917	14.995565	30.073551
8.9172	14.995565	30.072021
8.9174	14.990465	30.067432
8.9176	15.000028	30.059784
8.9178	14.994927	30.065903
8.918	14.997478	30.075081
8.9182	14.992377	29.90682
8.9184	14.997478	29.117523
8.9186	14.992377	28.153847
8.9188	14.99684	27.252886
8.919	14.994927	27.231472
8.9192	14.993652	26.367222
8.9194	14.993652	25.692648
8.9196	14.99429	25.350008
8.9198	14.998116	24.709087
8.92	14.995565	24.675434
8.9202	14.99684	24.588245
8.9204	14.99429	24.842167
8.9206	14.996202	25.096087
8.9208	14.992377	25.750774
8.921	14.99684	25.77066
8.9212	14.997478	26.189783
8.9214	14.995565	27.147341
8.9216	14.99429	28.149258
8.9218	14.997478	29.047159
8.922	14.993652	29.065516
8.9222	15.000666	29.971066
8.9224	14.993015	30.072021
8.9226	14.996202	30.073551
8.9228	14.993015	30.070492
8.923	14.995565	30.065903
8.9232	14.996202	30.067432
8.9234	14.996202	30.064373
8.9236	14.993652	30.064373
8.9238	14.996202	30.064373
8.924	14.998753	30.067432
8.9242	14.996202	30.065903
8.9244	14.995565	30.061314
8.9246	14.995565	30.067432
8.9248	14.993015	30.062843
8.925	14.998116	30.065903
8.9252	14.99429	30.072021
8.9254	14.996202	30.075081
8.9256	14.998116	30.068962
8.9258	14.99429	30.067432
8.926	14.994927	30.064373
8.9262	14.998116	30.064373
8.9264	14.993652	30.072021
8.9266	14.99429	30.059784
8.9268	14.99684	30.068962
8.927	14.998116	30.059784
8.9272	14.99429	30.062843
8.9274	14.993652	30.073551
8.9276	14.99429	30.067432
8.9278	14.993015	30.067432
8.928	14.99684	30.067432
8.9282	14.99174	29.905291
8.9284	14.995565	29.114464
8.9286	14.99429	28.234919
8.9288	14.998753	27.330898
8.929	14.99429	27.300306
8.9292	14.995565	26.443705
8.9294	14.99429	25.859381
8.9296	14.995565	25.519798
8.9298	14.99429	25.042549
8.93	14.998753	25.011957
8.9302	14.997478	24.761095
8.9304	14.996202	25.102205
8.9306	14.996202	25.60393
8.9308	14.993652	25.935862
8.931	14.99429	25.94351
8.9312	14.99684	26.722099
8.9314	14.993652	27.58482
8.9316	14.99429	28.510254
8.9318	14.994927	29.313318
8.932	14.993652	29.95118
8.9322	14.994927	30.067432
8.9324	14.996202	30.070492
8.9326	14.995565	30.068962
8.9328	14.995565	30.061314
8.933	14.996202	30.061314
8.9332	14.992377	30.065903
8.9334	14.996202	30.067432
8.9336	14.994927	30.070492
8.9338	14.997478	30.067432
8.934	14.993015	30.076611
8.9342	14.997478	30.070492
8.9344	14.99429	30.072021
8.9346	14.997478	30.068962
8.9348	14.996202	30.068962
8.935	14.99684	30.062843
8.9352	14.99684	30.070492
8.9354	14.995565	30.072021
8.9356	14.993015	30.064373
8.9358	14.998116	30.075081
8.936	14.993652	30.067432
8.9362	14.997478	30.075081
8.9364	14.995565	30.072021
8.9366	14.996202	30.075081
8.9368	14.991102	30.072021
8.937	14.99429	30.072021
8.9372	14.993652	30.067432
8.9374	14.996202	30.068962
8.9376	14.995565	30.070492
8.9378	14.994927	30.070492
8.938	14.994927	30.067432
8.9382	14.996202	29.749268
8.9384	14.993652	28.940084
8.9386	14.997478	28.005472
8.9388	14.996202	27.046385
8.939	14.992377	27.012732
8.9392	14.996202	26.195902
8.9394	14.995565	25.60087
8.9396	14.99429	25.187866
8.9398	14.994927	24.785568
8.94	14.99684	24.764154
8.9402	14.993652	24.595894
8.9404	14.998116	24.920177
8.9406	14.99429	25.271996
8.9408	14.994927	25.743126
8.941	14.99684	25.77219
8.9412	14.995565	26.514069
8.9414	14.993015	27.297247
8.9416	14.99684	28.294575
8.9418	14.993652	29.099169
8.942	14.99684	30.067432
8.9422	14.993015	30.068962
8.9424	14.993652	30.072021
8.9426	14.993015	30.070492
8.9428	14.997478	30.068962
8.943	14.993652	30.070492
8.9432	14.996202	30.067432
8.9434	14.99429	30.064373
8.9436	14.994927	30.067432
8.9438	14.992377	30.061314
8.944	14.998116	30.064373
8.9442	14.996202	30.070492
8.9444	14.994927	30.064373
8.9446	14.996202	30.061314
8.9448	14.996202	30.068962
8.945	14.995565	30.076611
8.9452	14.99429	30.070492
8.9454	14.994927	30.061314
8.9456	14.99684	30.065903
8.9458	14.995565	30.061314
8.946	14.99174	30.070492
8.9462	14.99684	30.061314
8.9464	14.992377	30.065903
8.9466	14.99429	30.067432
8.9468	14.996202	30.067432
8.947	14.99429	30.072021
8.9472	14.99174	30.068962
8.9474	14.997478	30.075081
8.9476	14.996202	30.073551
8.9478	14.996202	30.067432
8.948	14.996202	30.073551
8.9482	14.995565	29.542765
8.9484	14.992377	28.579088
8.9486	14.998753	27.656713
8.9488	14.99684	26.761871
8.949	14.997478	26.725159
8.9492	14.996202	25.689589
8.9494	14.995565	25.271996
8.9496	14.996202	24.756506
8.9498	14.99429	24.439869
8.95	14.995565	24.421515
8.9502	14.99429	24.426102
8.9504	14.993652	24.426102
8.9506	14.99429	25.096087
8.9508	14.99429	25.421902
8.951	14.997478	25.440258
8.9512	14.997478	26.276974
8.9514	14.997478	27.303364
8.9516	14.995565	28.146198
8.9518	14.997478	29.086931
8.952	14.995565	30.053667
8.9522	14.994927	30.062843
8.9524	14.99429	30.068962
8.9526	14.996202	30.062843
8.9528	14.996202	30.075081
8.953	14.993652	30.068962
8.9532	14.99429	30.07814
8.9534	14.994927	30.065903
8.9536	14.997478	30.070492
8.9538	14.994927	30.07814
8.954	14.996202	30.068962
8.9542	14.992377	30.073551
8.9544	14.996202	30.067432
8.9546	14.98919	30.068962
8.9548	14.995565	30.065903
8.955	14.991102	30.068962
8.9552	14.996202	30.068962
8.9554	14.995565	30.064373
8.9556	14.99429	30.064373
8.9558	14.991102	30.065903
8.956	14.997478	30.073551
8.9562	14.991102	30.070492
8.9564	14.995565	30.068962
8.9566	14.99429	30.070492
8.9568	14.995565	30.073551
8.957	14.993652	30.072021
8.9572	14.995565	30.073551
8.9574	14.994927	30.068962
8.9576	14.997478	30.068962
8.9578	14.996202	30.062843
8.958	14.992377	30.061314
8.9582	14.994927	29.223068
8.9584	14.995565	28.293045
8.9586	14.997478	27.1504
8.9588	14.993652	26.33357
8.959	14.996202	26.278503
8.9592	14.996202	25.271996
8.9594	14.995565	24.586716
8.9596	14.994927	24.213482
8.9598	14.99684	24.120174
8.96	14.994927	24.117115
8.9602	14.998753	24.023806
8.9604	14.994927	24.218071
8.9606	14.992377	24.346561
8.9608	14.991102	24.886526
8.961	14.995565	24.924767
8.9612	14.992377	25.935862
8.9614	14.994927	26.870476
8.9616	14.991102	27.867804
8.9618	14.995565	28.826891
8.962	14.994927	28.862072
8.9622	14.995565	29.912939
8.9624	14.993652	30.07814
8.9626	14.99684	30.062843
8.9628	14.992377	30.064373
8.963	14.997478	30.064373
8.9632	14.994927	30.062843
8.9634	14.996202	30.064373
8.9636	14.99174	30.065903
8.9638	14.994927	30.076611
8.964	14.994927	30.062843
8.9642	14.997478	30.062843
8.9644	14.99429	30.064373
8.9646	14.995565	30.070492
8.9648	14.993652	30.070492
8.965	14.993652	30.075081
8.9652	14.993652	30.067432
8.9654	14.99429	30.075081
8.9656	14.995565	30.062843
8.9658	14.99684	30.064373
8.966	14.99684	30.075081
8.9662	14.997478	30.067432
8.9664	14.993015	30.067432
8.9666	14.99684	30.065903
8.9668	14.995565	30.065903
8.967	14.997478	30.068962
8.9672	14.993652	30.068962
8.9674	14.997478	30.064373
8.9676	14.996202	30.070492
8.9678	14.995565	30.023073
8.968	14.993652	30.021544
8.9682	14.997478	29.010448
8.9684	14.993652	27.867804
8.9686	14.99684	26.94084
8.9688	14.993652	25.853262
8.969	14.993652	25.766071
8.9692	14.994927	24.764154
8.9694	14.996202	24.277727
8.9696	14.999391	24.09111
8.9698	14.99684	23.936617
8.97	14.995565	23.927439
8.9702	14.994927	23.852486
8.9704	14.995565	23.988625
8.9706	14.99684	24.211952
8.9708	14.997478	24.5653
8.971	14.99429	24.592834
8.9712	14.997478	25.435669
8.9714	14.99684	26.512539
8.9716	14.99429	27.577171
8.9718	14.995565	28.534729
8.972	14.997478	28.572969
8.9722	14.99429	29.597832
8.9724	14.998116	30.062843
8.9726	14.997478	30.064373
8.9728	14.99429	30.064373
8.973	14.99429	30.073551
8.9732	14.998116	30.067432
8.9734	14.994927	30.070492
8.9736	14.996202	30.064373
8.9738	14.99174	30.076611
8.974	14.99684	30.064373
8.9742	14.989827	30.065903
8.9744	14.997478	30.067432
8.9746	14.993652	30.075081
8.9748	14.996202	30.070492
8.975	14.99429	30.068962
8.9752	14.99429	30.067432
8.9754	14.994927	30.055197
8.9756	14.998116	30.072021
8.9758	14.993652	30.065903
8.976	14.993652	30.072021
8.9762	14.99684	30.073551
8.9764	14.99684	30.068962
8.9766	14.994927	30.072021
8.9768	14.993652	30.068962
8.977	14.998116	30.068962
8.9772	14.996202	30.067432
8.9774	14.993652	30.064373
8.9776	14.995565	30.075081
8.9778	14.997478	29.815042
8.978	14.993652	29.802805
8.9782	15.000666	28.724405
8.9784	14.994927	27.445621
8.9786	14.99684	26.371811
8.9788	14.99429	25.186337
8.979	14.994927	25.100676
8.9792	14.993015	24.18136
8.9794	14.998753	23.928968
8.9796	14.99429	23.699522
8.9798	14.994927	23.551146
8.98	14.994927	23.538908
8.9802	14.996202	23.437952
8.9804	14.99429	23.548086
8.9806	14.994927	23.697992
