Time (s),Counter (),coil1 (V),coil2 (V)
0.054900,0.063439,-0.036265,-0.029014
0.055000,0.057058,-0.038809,-0.026690
0.055100,0.057058,-0.041740,-0.023325
0.055200,0.066630,-0.044092,-0.022603
0.055300,0.050677,-0.046990,-0.022363
0.055400,0.060248,-0.050791,-0.016754
0.055500,0.057058,-0.054624,-0.016353
0.055600,0.060248,-0.060695,-0.021562
0.055700,0.066630,-0.068473,-0.017315
0.055800,0.057058,-0.074802,-0.012907
0.055900,0.057058,-0.081969,-0.014029
0.056000,0.053867,-0.089940,-0.001689
0.056100,0.063439,-0.094127,-0.006897
0.056200,0.057058,-0.096350,0.002078
0.056300,0.063439,-0.095770,0.005523
0.056400,0.057058,-0.098717,0.009289
0.056500,0.060248,-0.099893,0.020107
0.056600,0.057058,-0.101294,0.030044
0.056700,0.060248,-0.101455,0.039980
0.056800,0.057058,-0.102985,0.041823
0.056900,0.063439,-0.103516,0.039419
0.057000,0.053867,-0.104820,0.042465
0.057100,0.057058,-0.106302,0.042064
0.057200,0.060248,-0.105561,0.044548
0.057300,0.063439,-0.105142,0.046712
0.057400,0.057058,-0.105609,0.048555
0.057500,0.057058,-0.108460,0.047994
0.057600,0.057058,-0.111004,0.049997
0.057700,0.060248,-0.109861,0.052000
0.057800,0.060248,-0.111278,0.051359
0.057900,0.063439,-0.111085,0.055767
0.058000,0.060248,-0.110248,0.051199
0.058100,0.060248,-0.107123,0.049116
0.058200,0.063439,-0.106994,0.053363
0.058300,0.063439,-0.110666,0.055927
0.058400,0.050677,-0.112502,0.055847
0.058500,0.057058,-0.110972,0.061376
0.058600,0.060248,-0.108863,0.063459
0.058700,0.057058,-0.103452,0.058010
0.058800,0.050677,-0.101100,0.060895
0.058900,0.060248,-0.101600,0.063860
0.059000,0.057058,-0.103854,0.061296
0.059100,0.053867,-0.104547,0.066104
0.059200,0.063439,-0.102646,0.069870
0.059300,0.066630,-0.100408,0.067706
0.059400,0.063439,-0.095319,0.069069
0.059500,0.063439,-0.093032,0.073316
0.059600,0.063439,-0.092146,0.066825
0.059700,0.063439,-0.096108,0.070511
0.059800,0.053867,-0.098266,0.084134
0.059900,0.063439,-0.095883,0.081890
0.060000,0.060248,-0.091905,0.079246
0.060100,0.050677,-0.089167,0.078845
0.060200,0.057058,-0.086333,0.077402
0.060300,0.066630,-0.086655,0.074518
0.060400,0.053867,-0.086768,0.083893
0.060500,0.063439,-0.088314,0.083733
0.060600,0.063439,-0.086896,0.086538
0.060700,0.060248,-0.083676,0.089022
0.060800,0.063439,-0.079440,0.083733
0.060900,0.063439,-0.075301,0.076120
0.061000,0.063439,-0.075881,0.080768
0.061100,0.060248,-0.076783,0.081810
0.061200,0.060248,-0.075543,0.084134
0.061300,0.066630,-0.070841,0.078044
0.061400,0.060248,-0.069407,0.095513
0.061500,0.060248,-0.066219,0.093269
0.061600,0.057058,-0.061629,0.087018
0.061700,0.053867,-0.058102,0.086377
0.061800,0.057058,-0.058231,0.088301
0.061900,0.060248,-0.056073,0.091826
0.062000,0.057058,-0.054463,0.092548
0.062100,0.057058,-0.053062,0.089743
0.062200,0.060248,-0.050308,0.090544
0.062300,0.066630,-0.050485,0.094150
0.062400,0.057058,-0.048874,0.094871
0.062500,0.057058,-0.045557,0.090705
0.062600,0.060248,-0.043093,0.101523
0.062700,0.057058,-0.040388,0.091105
0.062800,0.060248,-0.039003,0.089503
0.062900,0.060248,-0.037891,0.098477
0.063000,0.057058,-0.033350,0.093109
0.063100,0.057058,-0.027408,0.088621
0.063200,0.060248,-0.019211,0.088301
0.063300,0.057058,-0.011931,0.090945
0.063400,0.057058,-0.002816,0.082371
0.063500,0.060248,0.003851,0.092708
0.063600,0.060248,0.008650,0.082852
0.063700,0.060248,0.012869,0.077643
0.063800,0.057058,0.015752,0.074277
0.063900,0.063439,0.019311,0.065463
0.064000,0.057058,0.021565,0.058651
0.064100,0.063439,0.024851,0.054084
0.064200,0.063439,0.026670,0.046071
0.064300,0.060248,0.029682,0.042465
0.064400,0.057058,0.030439,0.040862
0.064500,0.063439,0.032661,0.044548
