Time (s),Counter (),coil1 (V),coil2 (V)
0.059700,0.053867,-0.104096,-0.087030
0.059800,0.060248,-0.100730,-0.093120
0.059900,0.063439,-0.100263,-0.092079
0.060000,0.057058,-0.103387,-0.090556
0.060100,0.063439,-0.105207,-0.094883
0.060200,0.063439,-0.100633,-0.097528
0.060300,0.060248,-0.099490,-0.091838
0.060400,0.053867,-0.095560,-0.098329
0.060500,0.053867,-0.091502,-0.088873
0.060600,0.063439,-0.092807,-0.093521
0.060700,0.057058,-0.095931,-0.090236
0.060800,0.053867,-0.096237,-0.085989
0.060900,0.057058,-0.094852,-0.088953
0.061000,0.057058,-0.090230,-0.092640
0.061100,0.053867,-0.087154,-0.099451
0.061200,0.060248,-0.085801,-0.091117
0.061300,0.060248,-0.085978,-0.088553
0.061400,0.066630,-0.086542,-0.093120
0.061500,0.063439,-0.087460,-0.088312
0.061600,0.057058,-0.086156,-0.089434
0.061700,0.057058,-0.082967,-0.096246
0.061800,0.057058,-0.078104,-0.101695
0.061900,0.060248,-0.076670,-0.094242
0.062000,0.060248,-0.074867,-0.090716
0.062100,0.057058,-0.075092,-0.087030
0.062200,0.060248,-0.074061,-0.076132
0.062300,0.063439,-0.073288,-0.084466
0.062400,0.053867,-0.068876,-0.085588
0.062500,0.057058,-0.064045,-0.088072
0.062600,0.057058,-0.060711,-0.087912
0.062700,0.063439,-0.058102,-0.089114
0.062800,0.063439,-0.056733,-0.077094
0.062900,0.057058,-0.055622,-0.076292
0.063000,0.066630,-0.053142,-0.077975
0.063100,0.063439,-0.051966,-0.077094
0.063200,0.066630,-0.050710,-0.081181
0.063300,0.060248,-0.049615,-0.078296
0.063400,0.060248,-0.048424,-0.071805
0.063500,0.060248,-0.045042,-0.071485
0.063600,0.057058,-0.042417,-0.072847
0.063700,0.057058,-0.040613,-0.065795
0.063800,0.050677,-0.037279,-0.069401
0.063900,0.063439,-0.036571,-0.072526
0.064000,0.063439,-0.031450,-0.070523
0.064100,0.060248,-0.025185,-0.066276
0.064200,0.060248,-0.017375,-0.061308
0.064300,0.063439,-0.008485,-0.058263
0.064400,0.063439,-0.000546,-0.060907
0.064500,0.057058,0.004817,-0.060186
0.064600,0.060248,0.008698,-0.059384
0.064700,0.060248,0.013336,-0.052974
0.064800,0.060248,0.016653,-0.056980
0.064900,0.053867,0.019601,-0.051451
0.065000,0.053867,0.021791,-0.053535
0.065100,0.060248,0.024931,-0.059304
0.065200,0.060248,0.025913,-0.045441
0.065300,0.057058,0.029472,-0.044400
0.065400,0.060248,0.032355,-0.048486
0.065500,0.057058,0.032806,-0.043678
