Time (s),Counter (),coil1 (V),coil2 (V)
0.547300,0.053867,4.276576,-3.271303
0.547400,0.053867,4.235326,-3.476255
0.547500,0.060248,4.114114,-3.632493
0.547600,0.063439,3.957363,-3.711012
0.547700,0.066630,3.839324,-3.731524
0.547800,0.060248,3.827901,-3.746426
0.547900,0.060248,3.867882,-3.807800
0.548000,0.060248,4.141720,-4.014194
0.548100,0.057058,4.138388,-3.977658
0.548200,0.060248,4.182494,-4.042076
0.548300,0.060248,4.173133,-4.047364
0.548400,0.060248,4.140292,-3.974613
0.548500,0.057058,4.153143,-3.905709
0.548600,0.060248,4.231994,-3.915644
0.548700,0.057058,4.318302,-4.016918
0.548800,0.057058,4.343211,-4.129729
0.548900,0.063439,4.307038,-4.169470
0.549000,0.050677,4.224061,-4.156330
0.549100,0.060248,4.160758,-4.087425
0.549200,0.057058,4.168374,-4.035185
0.549300,0.053867,4.243417,-4.053453
0.549400,0.063439,4.304817,-4.138863
0.549500,0.063439,4.295615,-4.227478
0.549600,0.063439,4.220730,-4.271064
0.549700,0.063439,4.110147,-4.215940
0.549800,0.063439,4.032407,-4.135658
0.549900,0.057058,4.057792,-4.102327
0.550000,0.057058,4.138071,-4.146235
0.550100,0.057058,4.188206,-4.233727
0.550200,0.063439,4.171864,-4.314651
0.550300,0.063439,4.083811,-4.313209
0.550400,0.057058,3.957522,-4.227318
0.550500,0.053867,3.860108,-4.127806
0.550600,0.057058,3.857094,-4.086784
0.550700,0.053867,3.913892,-4.153926
0.550800,0.057058,3.946257,-4.271545
0.550900,0.057058,3.915003,-4.333720
0.551000,0.057058,3.866454,-4.296543
0.551100,0.057058,3.819493,-4.178924
0.551200,0.060248,3.802358,-4.032942
0.551300,0.060248,3.734136,-3.860039
0.551400,0.060248,3.834089,-3.911958
0.551500,0.060248,3.838848,-3.926861
0.551600,0.069820,3.805055,-3.913080
0.551700,0.060248,3.751588,-3.870775
0.551800,0.053867,3.660997,-3.864366
0.551900,0.053867,3.540419,-3.918528
0.552000,0.060248,3.380654,-3.999772
0.552100,0.057058,3.220096,-4.084861
0.552200,0.057058,3.057475,-4.169790
0.552300,0.050677,2.923094,-4.254719
0.552400,0.053867,2.792680,-4.346379
0.552500,0.053867,2.647036,-4.406791
0.552600,0.057058,2.442213,-4.440763
0.552700,0.063439,2.145846,-4.474413
0.552800,0.063439,1.756190,-4.458549
0.552900,0.066630,1.358285,-4.328271
0.553000,0.063439,1.033519,-4.068676
0.553100,0.057058,0.806326,-3.773347
0.553200,0.057058,0.644974,-3.495965
0.553300,0.057058,0.515512,-3.241338
0.553400,0.057058,0.399218,-2.940240
0.553500,0.063439,0.288636,-2.570237
0.553600,0.060248,0.170438,-2.209048
0.553700,0.053867,0.061601,-1.901219
0.553800,0.057058,-0.047236,-1.648675
0.553900,0.057058,-0.133861,-1.452376
0.554000,0.060248,-0.218107,-1.304471
0.554100,0.057058,-0.294895,-1.160252
0.554200,0.060248,-0.372319,-1.032698
0.554300,0.057058,-0.459420,-0.922931
0.554400,0.063439,-0.550329,-0.829669
0.554500,0.057058,-0.652661,-0.730959
0.554600,0.066630,-0.703431,-0.655484
0.554700,0.060248,-0.831148,-0.578888
0.554800,0.060248,-0.957437,-0.500689
0.554900,0.057058,-1.084043,-0.439315
0.555000,0.060248,-1.237303,-0.356950
0.555100,0.060248,-1.427689,-0.277629
0.555200,0.060248,-1.660276,-0.187092
0.555300,0.057058,-1.945854,-0.078446
0.555400,0.060248,-2.289976,0.035968
0.555500,0.053867,-2.671064,0.166246
0.555600,0.053867,-3.019946,0.306139
0.555700,0.050677,-3.259673,0.456768
0.555800,0.060248,-3.397226,0.610762
0.555900,0.063439,-3.479727,0.809464
0.556000,0.066630,-3.559847,1.050311
0.556100,0.063439,-3.675823,1.335865
0.556200,0.057058,-3.855896,1.633918
0.556300,0.053867,-4.063099,1.885020
0.556400,0.060248,-4.226355,2.042540
0.556500,0.057058,-4.330591,2.160960
0.556600,0.057058,-4.376759,2.288675
0.556700,0.057058,-4.364860,2.418151
0.556800,0.057058,-4.312028,2.551635
0.556900,0.050677,-4.248090,2.699219
0.557000,0.057058,-4.194148,2.841195
0.557100,0.053867,-4.187643,2.980287
0.557200,0.057058,-4.214614,3.138127
0.557300,0.057058,-4.234446,3.316798
0.557400,0.057058,-4.181456,3.528000
0.557500,0.060248,-4.047392,3.661323
0.557600,0.060248,-3.895084,3.738240
0.557700,0.060248,-3.795449,3.745771
0.557800,0.060248,-3.794180,3.771891
0.557900,0.063439,-3.834795,3.771570
0.558000,0.057058,-4.098955,4.008410
0.558100,0.057058,-4.107998,3.991425
0.558200,0.053867,-4.151628,4.065938
0.558300,0.057058,-4.124657,4.055041
0.558400,0.057058,-4.094195,3.979727
0.558500,0.057058,-4.116249,3.924603
0.558600,0.060248,-4.200494,3.956972
0.558700,0.060248,-4.277917,4.056804
0.558800,0.060248,-4.295052,4.144297
0.558900,0.053867,-4.250311,4.176506
0.559000,0.057058,-4.161465,4.142054
0.559100,0.060248,-4.109109,4.082283
0.559200,0.060248,-4.130686,4.026679
0.559300,0.063439,-4.221595,4.061612
0.559400,0.063439,-4.275379,4.166411
0.559500,0.057058,-4.252850,4.247334
0.559600,0.053867,-4.160830,4.263038
0.559700,0.060248,-4.048979,4.201825
0.559800,0.057058,-3.993291,4.116735
0.559900,0.060248,-4.035969,4.085167
0.560000,0.057058,-4.121801,4.138528
0.560100,0.057058,-4.167177,4.236918
0.560200,0.057058,-4.136874,4.312232
0.560300,0.053867,-4.041205,4.303740
0.560400,0.053867,-3.909997,4.208234
0.560500,0.060248,-3.831464,4.100711
0.560600,0.057058,-3.844632,4.061451
0.560700,0.063439,-3.904921,4.132119
0.560800,0.057058,-3.926498,4.236277
0.560900,0.057058,-3.882233,4.298131
0.561000,0.060248,-3.816867,4.265602
0.561100,0.057058,-3.755309,4.141733
0.561200,0.063439,-3.733732,3.992707
0.561300,0.063439,-3.675030,3.831341
0.561400,0.060248,-3.785136,3.918354
0.561500,0.053867,-3.776252,3.923321
0.561600,0.057058,-3.745949,3.914187
0.561700,0.053867,-3.685184,3.866755
0.561800,0.060248,-3.600939,3.849609
0.561900,0.057058,-3.469731,3.902810
0.562000,0.050677,-3.309331,3.968670
0.562100,0.053867,-3.148773,4.056163
0.562200,0.053867,-3.000907,4.138849
0.562300,0.063439,-2.859863,4.224740
0.562400,0.066630,-2.729608,4.308227
0.562500,0.066630,-2.578569,4.380176
0.562600,0.057058,-2.363116,4.428249
0.562700,0.057058,-2.054850,4.450523
0.562800,0.053867,-1.662180,4.411904
0.562900,0.050677,-1.268717,4.272332
0.563000,0.066630,-0.960927,4.027640
0.563100,0.060248,-0.731830,3.743367
0.563200,0.053867,-0.570637,3.475600
0.563300,0.057058,-0.435305,3.200301
0.563400,0.057058,-0.319963,2.883980
0.563500,0.053867,-0.212871,2.519105
0.563600,0.053867,-0.096736,2.157595
0.563700,0.057058,0.009245,1.851690
0.563800,0.066630,0.110467,1.619176
0.563900,0.063439,0.195347,1.430088
0.564000,0.060248,0.277371,1.271928
0.564100,0.063439,0.345752,1.151264
0.564200,0.053867,0.428252,1.030601
0.564300,0.063439,0.512497,0.917308
0.564400,0.063439,0.601344,0.828854
0.564500,0.060248,0.701455,0.733989
0.564600,0.057058,0.758253,0.648099
0.564700,0.057058,0.894538,0.578233
0.564800,0.050677,1.020509,0.507565
0.564900,0.060248,1.145688,0.434975
0.565000,0.060248,1.303708,0.368954
0.565100,0.060248,1.502184,0.291717
0.565200,0.053867,1.748258,0.198455
0.565300,0.057058,2.055095,0.105834
0.565400,0.057058,2.417462,-0.010824
0.565500,0.063439,2.808704,-0.138057
0.565600,0.060248,3.134898,-0.279232
0.565700,0.057058,3.338611,-0.413997
0.565800,0.066630,3.442371,-0.571356
0.565900,0.060248,3.517256,-0.743138
0.566000,0.060248,3.599756,-0.961229
0.566100,0.060248,3.733978,-1.220984
0.566200,0.060248,3.930233,-1.502373
0.566300,0.063439,4.146004,-1.757961
0.566400,0.057058,4.313860,-1.956343
0.566500,0.053867,4.423332,-2.083897
0.566600,0.053867,4.466168,-2.208887
0.566700,0.050677,4.448875,-2.351504
0.566800,0.060248,4.389697,-2.482904
0.566900,0.060248,4.318302,-2.619432
0.567000,0.053867,4.276576,-2.754197
0.567100,0.060248,4.278797,-2.901781
0.567200,0.063439,4.319254,-3.045360
0.567300,0.057058,4.337817,-3.216340
0.567400,0.057058,4.268167,-3.424016
0.567500,0.060248,4.112210,-3.590189
0.567600,0.057058,3.944671,-3.686335
0.567700,0.063439,3.841069,-3.714698
0.567800,0.057058,3.866454,-3.713576
0.567900,0.057058,3.881526,-3.695469
0.568000,0.060248,4.150128,-3.917567
0.568100,0.053867,4.169643,-3.920291
0.568200,0.053867,4.201850,-4.002656
0.568300,0.057058,4.168850,-4.015155
0.568400,0.053867,4.139181,-3.952980
0.568500,0.053867,4.184239,-3.881031
0.568600,0.060248,4.279115,-3.889844
0.568700,0.053867,4.344322,-3.977177
0.568800,0.057058,4.340831,-4.089348
0.568900,0.063439,4.277369,-4.156650
0.569000,0.066630,4.184874,-4.144472
0.569100,0.066630,4.150287,-4.079573
0.569200,0.060248,4.201532,-4.028135
0.569300,0.053867,4.282288,-4.026532
0.569400,0.057058,4.319730,-4.108577
0.569500,0.057058,4.274196,-4.215139
0.569600,0.060248,4.169802,-4.251514
0.569700,0.063439,4.060172,-4.219946
0.569800,0.057058,4.023839,-4.138222
0.569900,0.053867,4.085080,-4.082137
0.570000,0.057058,4.161076,-4.115468
0.570100,0.053867,4.189316,-4.211774
0.570200,0.053867,4.139181,-4.301350
0.570300,0.063439,4.018128,-4.316734
0.570400,0.060248,3.892156,-4.247989
0.570500,0.060248,3.825997,-4.142869
0.570600,0.053867,3.856459,-4.070439
0.570700,0.060248,3.916113,-4.115628
0.570800,0.060248,3.918176,-4.228760
0.570900,0.060248,3.877401,-4.304716
0.571000,0.060248,3.824411,-4.300549
0.571100,0.057058,3.785540,-4.194147
0.571200,0.057058,3.778877,-4.036307
0.571300,0.053867,3.756824,-3.861001
0.571400,0.057058,3.826949,-3.930546
0.571500,0.060248,3.804420,-3.926861
0.571600,0.053867,3.767930,-3.934552
0.571700,0.060248,3.709545,-3.911638
0.571800,0.053867,3.622126,-3.883435
0.571900,0.057058,3.487270,-3.931027
0.572000,0.057058,3.314178,-4.018520
0.572100,0.060248,3.149812,-4.087104
0.572200,0.060248,2.993696,-4.167547
0.572300,0.060248,2.857094,-4.262732
0.572400,0.060248,2.720175,-4.350385
0.572500,0.060248,2.558030,-4.416085
0.572600,0.057058,2.316082,-4.472331
0.572700,0.057058,1.977831,-4.505341
0.572800,0.057058,1.568185,-4.501174
0.572900,0.060248,1.183289,-4.405990
0.573000,0.060248,0.892316,-4.167066
0.573100,0.047486,0.696061,-3.865487
0.573200,0.050677,0.554541,-3.581696
0.573300,0.057058,0.442848,-3.316011
0.573400,0.060248,0.340992,-3.022124
0.573500,0.057058,0.231838,-2.659813
0.573600,0.057058,0.121097,-2.281638
0.573700,0.057058,0.015909,-1.948972
0.573800,0.057058,-0.081822,-1.688576
0.573900,0.060248,-0.168448,-1.482502
0.574000,0.060248,-0.246506,-1.318733
0.574100,0.057058,-0.317266,-1.180763
0.574200,14.207520,-0.389295,-1.057536
0.574300,14.517012,-0.470526,-0.941359
0.574400,14.542537,-0.564449,-0.838162
0.574500,14.536155,-0.659166,-0.749227
0.574600,14.536155,-0.724373,-0.660932
0.574700,14.548918,-0.842730,-0.577285
0.574800,14.552108,-0.966163,-0.516072
0.574900,14.555299,-1.088961,-0.446206
0.575000,14.555299,-1.235241,-0.373936
0.575100,14.558490,-1.420549,-0.296057
0.575200,14.552108,-1.651550,-0.202796
0.575300,14.545727,-1.938398,-0.102483
0.575400,14.548918,-2.284265,0.008245
0.575500,14.548918,-2.670430,0.134838
0.575600,14.555299,-3.030734,0.269924
0.575700,14.555299,-3.284740,0.412701
0.575800,14.555299,-3.422452,0.559003
0.575900,14.558490,-3.510030,0.747450
0.576000,14.552108,-3.583169,0.966343
0.576100,14.552108,-3.699146,1.238437
0.576200,14.548918,-3.868430,1.531683
0.576300,0.066630,-4.083407,1.792079
0.576400,0.063439,-4.246663,1.979404
0.576500,0.060248,-4.351851,2.118496
0.576600,0.063439,-4.383740,2.240601
0.576700,0.066630,-4.364067,2.371841
0.576800,0.063439,-4.313932,2.502600
0.576900,0.063439,-4.246186,2.641371
0.577000,0.063439,-4.197797,2.787994
0.577100,0.063439,-4.189388,2.937181
0.577200,0.063439,-4.223816,3.090214
0.577300,0.057058,-4.240633,3.262636
0.577400,0.069820,-4.195259,3.472075
0.577500,0.066630,-4.062623,3.636485
0.577600,0.060248,-3.908728,3.705069
0.577700,0.057058,-3.800526,3.724298
0.577800,0.063439,-3.800843,3.737118
0.577900,0.066630,-3.776728,3.666450
0.578000,0.063439,-4.053580,3.883581
0.578100,0.063439,-4.143537,3.956812
0.578200,0.060248,-4.193830,4.034370
0.578300,0.063439,-4.160513,4.037575
0.578400,0.060248,-4.101970,3.968670
0.578500,0.063439,-4.117676,3.889990
0.578600,0.063439,-4.199859,3.900086
0.578700,0.063439,-4.290134,4.001841
0.578800,0.060248,-4.311552,4.118017
0.578900,0.066630,-4.268715,4.177948
0.579000,0.063439,-4.185739,4.166731
0.579100,0.060248,-4.121484,4.093821
0.579200,0.057058,-4.146075,4.022031
0.579300,0.066630,-4.229528,4.021230
0.579400,0.063439,-4.294893,4.129234
0.579500,0.066630,-4.276807,4.230028
0.579600,0.066630,-4.193355,4.271851
0.579700,0.073011,-4.069128,4.223938
0.579800,0.066630,-4.011537,4.135964
0.579900,0.060248,-4.045488,4.090456
0.580000,0.060248,-4.140205,4.118177
0.580100,0.066630,-4.193672,4.209356
0.580200,0.060248,-4.167335,4.303740
0.580300,0.057058,-4.069287,4.320245
0.580400,0.063439,-3.931892,4.231791
0.580500,0.060248,-3.845584,4.128113
0.580600,0.060248,-3.859387,4.073470
0.580700,0.063439,-3.931575,4.113531
0.580800,0.069820,-3.961084,4.235796
0.580900,0.066630,-3.919041,4.315117
0.581000,0.063439,-3.848598,4.301657
0.581100,0.053867,-3.790689,4.203107
0.581200,0.069820,-3.759117,4.051836
0.581300,0.063439,-3.818295,3.962260
0.581400,0.057058,-3.812742,3.950242
0.581500,0.063439,-3.797512,3.932936
0.581600,0.063439,-3.777204,3.955049
0.581700,0.063439,-3.722785,3.916110
0.581800,0.057058,-3.619977,3.895919
0.581900,0.063439,-3.486231,3.941108
0.582000,0.060248,-3.331384,4.022832
0.582100,0.053867,-3.174634,4.106800
0.582200,0.057058,-3.019628,4.173943
0.582300,0.066630,-2.882234,4.269608
0.582400,0.073011,-2.757055,4.350211
0.582500,0.063439,-2.612997,4.414629
0.582600,0.063439,-2.402145,4.456292
0.582700,0.076202,-2.096576,4.494270
0.582800,0.066630,-1.701527,4.479207
0.582900,0.060248,-1.305366,4.356300
0.583000,0.060248,-0.984249,4.111608
0.583100,0.063439,-0.757373,3.820445
0.583200,0.057058,-0.582377,3.539698
0.583300,0.053867,-0.444507,3.285391
0.583400,0.063439,-0.322977,2.979485
0.583500,0.063439,-0.204304,2.610444
0.583600,0.060248,-0.093087,2.236435
0.583700,0.057058,0.015433,1.914345
0.583800,0.066630,0.114433,1.661000
0.583900,0.063439,0.201852,1.459573
0.584000,0.063439,0.278641,1.297727
0.584100,0.069820,0.349242,1.161520
0.584200,0.073011,0.430314,1.036049
0.584300,0.060248,0.515512,0.925641
0.584400,0.060248,0.614195,0.821483
0.584500,0.063439,0.711133,0.731746
0.584600,0.063439,0.782686,0.644093
0.584700,0.060248,0.906754,0.564291
0.584800,0.066630,1.024476,0.492182
0.584900,0.066630,1.148861,0.433532
0.585000,0.060248,1.307357,0.352129
0.585100,0.060248,1.508848,0.267840
0.585200,0.060248,1.763012,0.184834
0.585300,0.063439,2.065884,0.079073
0.585400,0.063439,2.432852,-0.037905
0.585500,0.063439,2.818383,-0.166260
0.585600,0.069820,3.142672,-0.305191
0.585700,0.066630,3.346067,-0.456141
0.585800,0.066630,3.456491,-0.605648
0.585900,0.060248,3.529631,-0.795858
0.586000,0.063439,3.616573,-1.037345
0.586100,0.063439,3.742069,-1.310561
0.586200,0.060248,3.930868,-1.601563
0.586300,0.053867,4.147748,-1.856992
0.586400,0.066630,4.315129,-2.022363
0.586500,0.060248,4.416351,-2.137419
0.586600,0.060248,4.462837,-2.250230
0.586700,0.063439,4.443798,-2.386117
0.586800,0.066630,4.386524,-2.522484
0.586900,0.057058,4.314653,-2.655807
0.587000,0.066630,4.267692,-2.803071
0.587100,0.069820,4.269119,-2.933670
0.587200,0.066630,4.305610,-3.087183
0.587300,0.063439,4.312908,-3.269060
0.587400,0.063439,4.250874,-3.476415
0.587500,0.066630,4.100787,-3.637460
0.587600,0.066630,3.934676,-3.713095
0.587700,0.057058,3.839959,-3.717903
0.587800,0.060248,3.869310,-3.732485
0.587900,0.057058,3.849796,-3.654607
0.588000,0.060248,4.094282,-3.867090
0.588100,0.063439,4.179163,-3.977658
0.588200,0.063439,4.210258,-4.064350
0.588300,0.060248,4.171547,-4.045441
0.588400,0.063439,4.138705,-3.957628
0.588500,0.060248,4.187571,-3.883435
0.588600,0.069820,4.279749,-3.909074
0.588700,0.069820,4.354793,-4.019962
0.588800,0.066630,4.347178,-4.137101
0.588900,0.060248,4.281019,-4.186936
0.589000,0.063439,4.190903,-4.149600
0.589100,0.060248,4.157268,-4.078772
0.589200,0.060248,4.200581,-4.023167
0.589300,0.057058,4.285619,-4.037589
0.589400,0.060248,4.324331,-4.143671
0.589500,0.060248,4.279274,-4.244945
0.589600,0.060248,4.169960,-4.273949
0.589700,0.066630,4.056046,-4.216261
0.589800,0.060248,4.024950,-4.127966
0.589900,0.057058,4.087936,-4.080054
0.590000,0.063439,4.178052,-4.135658
0.590100,0.066630,4.201850,-4.238855
0.590200,0.063439,4.144100,-4.316093
0.590300,0.057058,4.027806,-4.310324
0.590400,0.060248,3.890570,-4.227478
0.590500,0.069820,3.831392,-4.115468
0.590600,0.063439,3.866454,-4.074285
0.590700,0.060248,3.926267,-4.148317
0.590800,0.053867,3.935628,-4.265296
0.590900,0.060248,3.880099,-4.332438
0.591000,0.057058,3.818065,-4.304555
0.591100,0.063439,3.777132,-4.188539
0.591200,0.060248,3.763805,-4.018039
0.591300,0.066630,3.837738,-3.986311
0.591400,0.066630,3.822824,-3.929905
0.591500,0.060248,3.803944,-3.921412
0.591600,0.073011,3.770786,-3.929264
0.591700,0.066630,3.705737,-3.881351
0.591800,0.066630,3.610069,-3.879428
0.591900,0.066630,3.474895,-3.949775
0.592000,0.073011,3.308466,-4.028295
0.592100,0.060248,3.138230,-4.103930
0.592200,0.060248,2.995917,-4.185654
0.592300,0.060248,2.856618,-4.281320
0.592400,0.063439,2.724459,-4.345417
0.592500,0.060248,2.563742,-4.403746
0.592600,0.060248,2.325443,-4.449416
0.592700,0.063439,1.978307,-4.479702
0.592800,0.063439,1.568343,-4.475055
0.592900,0.063439,1.183923,-4.342052
0.593000,0.057058,0.898028,-4.080054
0.593100,0.066630,0.700820,-3.777033
0.593200,0.060248,0.562632,-3.508304
0.593300,0.063439,0.443324,-3.244543
0.593400,0.063439,0.334963,-2.926619
0.593500,0.063439,0.223905,-2.553251
0.593600,0.063439,0.114751,-2.177960
0.593700,0.063439,0.004803,-1.868690
0.593800,0.060248,-0.092611,-1.635856
0.593900,0.060248,-0.175429,-1.432827
0.594000,0.060248,-0.251741,-1.279313
0.594100,0.057058,-0.324881,-1.142786
0.594200,0.063439,-0.401987,-1.017315
0.594300,0.063439,-0.484964,-0.905945
0.594400,0.066630,-0.580950,-0.811882
0.594500,0.063439,-0.677729,-0.717819
0.594600,0.066630,-0.748013,-0.626961
0.594700,0.066630,-0.875888,-0.553088
0.594800,0.063439,-0.985360,-0.493318
0.594900,0.066630,-1.111332,-0.423772
0.595000,0.066630,-1.267606,-0.350701
0.595100,0.066630,-1.464497,-0.265291
0.595200,0.063439,-1.700892,-0.173791
0.595300,0.063439,-1.999480,-0.068351
0.595400,0.053867,-2.350899,0.043659
0.595500,0.066630,-2.741824,0.182911
0.595600,0.053867,-3.078331,0.320240
0.595700,0.066630,-3.302985,0.463338
0.595800,0.060248,-3.423245,0.631113
0.595900,0.066630,-3.502255,0.833982
0.596000,0.063439,-3.587929,1.089731
0.596100,0.063439,-3.720564,1.386021
0.596200,0.060248,-3.905238,1.701702
0.596300,0.066630,-4.110219,1.938061
0.596400,0.063439,-4.262210,2.097664
0.596500,0.069820,-4.355658,2.210315
0.596600,0.060248,-4.384057,2.340273
0.596700,0.060248,-4.360259,2.467506
0.596800,0.063439,-4.301715,2.604515
0.596900,0.063439,-4.234605,2.725499
0.597000,0.063439,-4.186057,2.866674
0.597100,0.060248,-4.183359,3.013777
0.597200,0.063439,-4.211283,3.160721
0.597300,0.066630,-4.222864,3.367916
0.597400,0.066630,-4.161782,3.569182
0.597500,0.057058,-4.026450,3.708114
0.597600,0.066630,-3.878743,3.758751
0.597700,0.069820,-3.781329,3.764680
0.597800,0.066630,-3.801954,3.775737
0.597900,0.069820,-3.761338,3.706671
0.598000,0.063439,-4.001224,3.915149
0.598100,0.060248,-4.126878,4.066098
0.598200,0.063439,-4.163369,4.127311
0.598300,0.066630,-4.123071,4.089334
0.598400,0.063439,-4.085946,3.984374
0.598500,0.063439,-4.121643,3.914027
0.598600,0.063439,-4.210965,3.963382
0.598700,0.066630,-4.291245,4.078437
0.598800,0.057058,-4.295846,4.186281
0.598900,0.060248,-4.246663,4.219131
0.599000,0.060248,-4.165907,4.168654
0.599100,0.066630,-4.125292,4.076674
0.599200,0.066630,-4.167653,4.028121
0.599300,0.060248,-4.246345,4.070585
0.599400,0.069820,-4.285215,4.184679
0.599500,0.066630,-4.240475,4.271050
0.599600,0.060248,-4.146234,4.286754
0.599700,0.057058,-4.043426,4.207914
0.599800,0.060248,-4.013440,4.115774
0.599900,0.066630,-4.070239,4.093981
0.600000,0.057058,-4.157181,4.158559
0.600100,0.060248,-4.180662,4.270890
0.600200,0.063439,-4.132273,4.329539
0.600300,0.060248,-4.022484,4.300856
0.600400,0.066630,-3.897623,4.191569
0.600500,0.066630,-3.831305,4.088052
0.600600,0.066630,-3.868430,4.056163
0.600700,0.069820,-3.936176,4.159521
0.600800,0.063439,-3.947281,4.274896
0.600900,0.063439,-3.897464,4.321367
0.601000,0.063439,-3.830512,4.263999
0.601100,0.060248,-3.778790,4.137247
0.601200,0.053867,-3.761973,3.971715
0.601300,0.060248,-3.833526,3.995591
0.601400,0.053867,-3.812266,3.933737
0.601500,0.053867,-3.797353,3.934859
0.601600,0.060248,-3.762131,3.930532
0.601700,0.069820,-3.696290,3.881017
0.601800,0.060248,-3.595544,3.872364
0.601900,0.063439,-3.459895,3.930853
0.602000,0.063439,-3.301399,4.005686
0.602100,0.069820,-3.140364,4.088372
0.602200,0.066630,-2.995037,4.167853
0.602300,0.057058,-2.862243,4.267365
0.602400,0.069820,-2.722627,4.353255
0.602500,0.066630,-2.569208,4.406616
0.602600,0.063439,-2.350106,4.460298
0.602700,0.050677,-2.022961,4.451004
0.602800,0.063439,-1.610300,4.396521
0.602900,0.057058,-1.223342,4.221054
0.603000,0.057058,-0.917297,3.947037
0.603100,0.057058,-0.697878,3.661963
0.603200,0.066630,-0.537954,3.410381
0.603300,0.053867,-0.405954,3.172899
0.603400,0.060248,-0.291405,2.842798
0.603500,0.066630,-0.179236,2.454527
0.603600,0.063439,-0.075635,2.101830
0.603700,0.063439,0.034947,1.797367
0.603800,0.069820,0.133789,1.568379
0.603900,0.069820,0.219939,1.393873
0.604000,0.069820,0.298155,1.240360
0.604100,0.060248,0.372881,1.118735
0.604200,0.060248,0.452050,1.000475
0.604300,0.066630,0.538199,0.885260
0.604400,0.063439,0.634027,0.791036
0.604500,0.057058,0.733662,0.705626
0.604600,0.066630,0.810292,0.609801
0.604700,0.063439,0.943403,0.551151
0.604800,0.060248,1.059856,0.474395
0.604900,0.063439,1.187096,0.425680
0.605000,0.060248,1.358126,0.348603
0.605100,0.057058,1.567233,0.268001
0.605200,0.060248,1.827902,0.175860
0.605300,0.057058,2.148543,0.073785
0.605400,0.066630,2.527251,-0.042071
0.605500,0.063439,2.903897,-0.163215
0.605600,0.063439,3.195187,-0.309037
0.605700,0.066630,3.359077,-0.446687
0.605800,0.066630,3.455063,-0.594431
0.605900,0.060248,3.531693,-0.785923
0.606000,0.053867,3.625299,-1.015552
0.606100,0.057058,3.769358,-1.293895
0.606200,0.063439,3.975450,-1.600762
0.606300,0.063439,4.184081,-1.859876
0.606400,0.057058,4.327346,-2.048804
0.606500,0.069820,4.414447,-2.172832
0.606600,0.066630,4.449986,-2.284362
0.606700,0.066630,4.424918,-2.403103
0.606800,0.063439,4.368279,-2.540912
0.606900,0.066630,4.310528,-2.668466
0.607000,0.066630,4.276576,-2.810442
0.607100,0.066630,4.290697,-2.957065
0.607200,0.066630,4.322110,-3.127244
0.607300,0.063439,4.312749,-3.311364
0.607400,0.057058,4.222792,-3.510547
0.607500,0.057058,4.061123,-3.654607
0.607600,0.057058,3.911512,-3.723992
0.607700,0.060248,3.846305,-3.723351
0.607800,0.057058,3.900248,-3.731203
0.607900,0.057058,3.880416,-3.640826
0.608000,0.066630,4.092854,-3.847540
0.608100,0.063439,4.185826,-4.002015
0.608200,0.057058,4.189157,-4.083579
0.608300,0.063439,4.146321,-4.063869
0.608400,0.066630,4.138071,-3.970928
0.608500,0.063439,4.211845,-3.892088
0.608600,0.060248,4.307831,-3.903145
0.608700,0.063439,4.361615,-4.020924
0.608800,0.066630,4.337976,-4.156490
0.608900,0.063439,4.247066,-4.200878
0.609000,0.060248,4.158537,-4.180847
0.609100,0.060248,4.135532,-4.114186
0.609200,0.060248,4.208196,-4.037269
0.609300,0.053867,4.297360,-4.058421
0.609400,0.060248,4.316240,-4.158573
0.609500,0.060248,4.257379,-4.262732
0.609600,0.063439,4.142989,-4.306318
0.609700,0.063439,4.034628,-4.255841
0.609800,0.063439,4.019238,-4.154246
0.609900,0.066630,4.095234,-4.110340
0.610000,0.069820,4.168215,-4.158894
0.610100,0.063439,4.181859,-4.259847
0.610200,0.069820,4.118874,-4.349904
0.610300,0.069820,3.990046,-4.354551
0.610400,0.060248,3.867882,-4.261930
0.610500,0.060248,3.831233,-4.144311
0.610600,0.063439,3.872324,-4.086303
0.610700,0.063439,3.917382,-4.166425
0.610800,0.060248,3.901517,-4.303914
0.610900,0.060248,3.847098,-4.381472
0.611000,0.069820,3.788555,-4.350866
0.611100,0.060248,3.760790,-4.219946
0.611200,0.057058,3.801247,-4.047204
0.611300,0.066630,3.877243,-4.075727
0.611400,0.069820,3.803310,-3.919169
0.611500,0.069820,3.779511,-3.957628
0.611600,0.063439,3.743497,-3.982625
0.611700,0.066630,3.680352,-3.948493
0.611800,0.060248,3.578338,-3.936796
0.611900,0.057058,3.434279,-3.993362
0.612000,0.053867,3.261663,-4.065952
0.612100,0.060248,3.093965,-4.140946
0.612200,0.057058,2.945465,-4.219306
0.612300,0.057058,2.809974,-4.315291
0.612400,0.060248,2.677973,-4.408714
0.612500,0.063439,2.495996,-4.472331
0.612600,0.066630,2.233741,-4.509988
0.612700,0.063439,1.860744,-4.529858
0.612800,0.066630,1.448559,-4.504059
0.612900,0.066630,1.085558,-4.346219
0.613000,0.060248,0.819970,-4.063549
0.613100,0.063439,0.643229,-3.762771
0.613200,0.066630,0.511228,-3.510708
0.613300,0.066630,0.403819,-3.281719
0.613400,0.060248,0.298948,-2.975974
0.613500,0.057058,0.194871,-2.589627
0.613600,0.063439,0.086034,-2.205682
0.613700,0.060248,-0.017885,-1.891925
